"year","month","day","start","end","length","city"
2016,11,"6","7:27 ↑ (112°)","17:24 ↑ (248°)","9:57:02","alushta"
2016,11,"7","7:28 ↑ (112°)","17:23 ↑ (247°)","9:54:25","alushta"
2016,11,"8","7:29 ↑ (113°)","17:21 ↑ (247°)","9:51:50","alushta"
2016,11,"9","7:31 ↑ (113°)","17:20 ↑ (246°)","9:49:18","alushta"
2016,11,"10","7:32 ↑ (114°)","17:19 ↑ (246°)","9:46:47","alushta"
2016,11,"11","7:34 ↑ (114°)","17:18 ↑ (246°)","9:44:19","alushta"
2016,11,"12","7:35 ↑ (115°)","17:17 ↑ (245°)","9:41:52","alushta"
2016,11,"13","7:36 ↑ (115°)","17:16 ↑ (245°)","9:39:27","alushta"
2016,11,"14","7:38 ↑ (115°)","17:15 ↑ (245°)","9:37:06","alushta"
2016,11,"15","7:39 ↑ (116°)","17:14 ↑ (244°)","9:34:45","alushta"
2016,11,"16","7:40 ↑ (116°)","17:13 ↑ (244°)","9:32:27","alushta"
2016,11,"17","7:42 ↑ (116°)","17:12 ↑ (243°)","9:30:13","alushta"
2016,11,"18","7:43 ↑ (117°)","17:11 ↑ (243°)","9:28:01","alushta"
2016,11,"19","7:44 ↑ (117°)","17:10 ↑ (243°)","9:25:50","alushta"
2016,11,"20","7:45 ↑ (117°)","17:09 ↑ (242°)","9:23:43","alushta"
2016,11,"21","7:47 ↑ (118°)","17:08 ↑ (242°)","9:21:39","alushta"
2016,11,"22","7:48 ↑ (118°)","17:08 ↑ (242°)","9:19:38","alushta"
2016,11,"23","7:49 ↑ (118°)","17:07 ↑ (241°)","9:17:40","alushta"
2016,11,"24","7:51 ↑ (119°)","17:06 ↑ (241°)","9:15:44","alushta"
2016,11,"25","7:52 ↑ (119°)","17:06 ↑ (241°)","9:13:53","alushta"
2016,11,"26","7:53 ↑ (119°)","17:05 ↑ (241°)","9:12:04","alushta"
2016,11,"27","7:54 ↑ (120°)","17:05 ↑ (240°)","9:10:18","alushta"
2016,11,"28","7:55 ↑ (120°)","17:04 ↑ (240°)","9:08:36","alushta"
2016,11,"29","7:57 ↑ (120°)","17:04 ↑ (240°)","9:06:58","alushta"
2016,11,"30","7:58 ↑ (120°)","17:03 ↑ (240°)","9:05:23","alushta"
2016,12,"1","7:59 ↑ (121°)","17:03 ↑ (239°)","9:03:52","alushta"
2016,12,"2","8:00 ↑ (121°)","17:02 ↑ (239°)","9:02:25","alushta"
2016,12,"3","8:01 ↑ (121°)","17:02 ↑ (239°)","9:01:02","alushta"
2016,12,"4","8:02 ↑ (121°)","17:02 ↑ (239°)","8:59:43","alushta"
2016,12,"5","8:03 ↑ (121°)","17:02 ↑ (238°)","8:58:28","alushta"
2016,12,"6","8:04 ↑ (122°)","17:02 ↑ (238°)","8:57:17","alushta"
2016,12,"7","8:05 ↑ (122°)","17:01 ↑ (238°)","8:56:10","alushta"
2016,12,"8","8:06 ↑ (122°)","17:01 ↑ (238°)","8:55:07","alushta"
2016,12,"9","8:07 ↑ (122°)","17:01 ↑ (238°)","8:54:09","alushta"
2016,12,"10","8:08 ↑ (122°)","17:01 ↑ (238°)","8:53:15","alushta"
2016,12,"11","8:09 ↑ (122°)","17:01 ↑ (238°)","8:52:26","alushta"
2016,12,"12","8:10 ↑ (123°)","17:02 ↑ (237°)","8:51:41","alushta"
2016,12,"13","8:11 ↑ (123°)","17:02 ↑ (237°)","8:51:00","alushta"
2016,12,"14","8:11 ↑ (123°)","17:02 ↑ (237°)","8:50:24","alushta"
2016,12,"15","8:12 ↑ (123°)","17:02 ↑ (237°)","8:49:54","alushta"
2016,12,"16","8:13 ↑ (123°)","17:02 ↑ (237°)","8:49:27","alushta"
2016,12,"17","8:14 ↑ (123°)","17:03 ↑ (237°)","8:49:05","alushta"
2016,12,"18","8:14 ↑ (123°)","17:03 ↑ (237°)","8:48:49","alushta"
2016,12,"19","8:15 ↑ (123°)","17:03 ↑ (237°)","8:48:37","alushta"
2016,12,"20","8:15 ↑ (123°)","17:04 ↑ (237°)","8:48:29","alushta"
2016,12,"21","8:16 ↑ (123°)","17:04 ↑ (237°)","8:48:27","alushta"
2016,12,"22","8:16 ↑ (123°)","17:05 ↑ (237°)","8:48:29","alushta"
2016,12,"23","8:17 ↑ (123°)","17:05 ↑ (237°)","8:48:36","alushta"
2016,12,"24","8:17 ↑ (123°)","17:06 ↑ (237°)","8:48:48","alushta"
2016,12,"25","8:18 ↑ (123°)","17:07 ↑ (237°)","8:49:04","alushta"
2016,12,"26","8:18 ↑ (123°)","17:07 ↑ (237°)","8:49:26","alushta"
2016,12,"27","8:18 ↑ (123°)","17:08 ↑ (237°)","8:49:52","alushta"
2016,12,"28","8:18 ↑ (123°)","17:09 ↑ (237°)","8:50:22","alushta"
2016,12,"29","8:19 ↑ (123°)","17:10 ↑ (237°)","8:50:58","alushta"
2016,12,"30","8:19 ↑ (123°)","17:10 ↑ (237°)","8:51:38","alushta"
2016,12,"31","8:19 ↑ (122°)","17:11 ↑ (238°)","8:52:23","alushta"
